order	reading	surface1	surface2	surface3	surface4	source_id	update_no	update_date	improved
3	あんぜんかくほしえんし	安全	確保	支援士		ATOK-00752	22	2024/12/05	安全/確保/支援士
3	ていじまぎわのでんわ	定時	間際の	電話		ATOK-00727	23	2025/02/03	定時/間際の/電話
3	ざいじかんがながい	座位	時間が	長い		ATOK-00519	27	2025/06/05	座位/時間が/長い
3	きょうちゅうじゃく	強	中	弱		ATOK-01517	8	2023/09/05	強/中/弱
3	あいがんどうぶつかんごし	愛玩	動物	看護師		ATOK-01815	3	2023/04/06	愛玩/動物/看護師
3	こんしんのせきをもうける	懇親の	席を	設ける		ATOK-00426	29	2025/08/05	懇親の/席を/設ける
3	わがこころのし	我が	心の	師		ATOK-00748	23	2025/02/03	我が/心の/師
3	ふようしんぞくとう	扶養	親族	等		ATOK-01745	5	2023/06/06	扶養/親族/等
3	しんにゅうしょくのみなさん	新	入職の	皆さん		ATOK-00679	24	2025/03/06	新/入職の/皆さん
3	じこくずれちょうせい	時刻	ずれ	調整		ATOK-00680	24	2025/03/06	時刻/ずれ/調整
3	つきのこうはんともなると	月の	後半とも	なると		ATOK-00834	21	2024/11/07	月の/後半とも/なると
3	きまつしけんのさいし	期末	試験の	再試		ATOK-00111	35	2026/03/05	期末/試験の/再試
3	きのしたこいちろうながひで	木下	小一郎	長秀		ATOK-00009	37	2026/05/12	木下/小一郎/長秀
3	きのうこうしんぷろぐらむ	機能	更新	プログラム		ATOK-01766	4	2023/05/09	機能/更新/プログラム
3	きのうのおんおふ	機能の	オン	オフ		ATOK-00819	21	2024/11/07	機能の/オン/オフ
3	じきしゅうぎいんせん	次期	衆議院	選		ATOK-01284	12	2024/02/01	次期/衆議院/選
3	せいじゅうにかっけいについて	正	十二	角形について		ATOK-01983	1	2023/02/01	正/十二/角形について
3	なくはめになる	泣く	羽目に	なる		ATOK-00437	29	2025/08/05	泣く/羽目に/なる
3	せんたく・かんそう	洗濯	・	乾燥		ATOK-01599	7	2023/08/03	洗濯/・/乾燥
3	しょうかきたいけんをしました	消火器	体験を	しました		ATOK-00677	24	2025/03/06	消火器/体験を/しました
3	じゅんこうようごになる	準	公用語に	なる		ATOK-00720	23	2025/02/03	準/公用語に/なる
3	てんとうもーどにせってい	点灯	モードに	設定		ATOK-00684	24	2025/03/06	点灯/モードに/設定
3	むりしたいよしょうがくきん	無利子	貸与	奨学金		ATOK-00395	30	2025/09/04	無利子/貸与/奨学金
3	むりのないように	無理	の	ないように		ATOK-01876	3	2023/04/06	無理/の/ないように
3	むせんきのうついてるんだから	無線	機能	ついてるんだから		ATOK-00821	21	2024/11/07	無線/機能/ついてるんだから
3	ぎゅうすきやきふう	牛	すき焼き	風		ATOK-01635	6	2023/07/04	牛/すき焼き/風
3	ぎゅうろーすかつぜん	牛	ロース	カツ膳		ATOK-00667	24	2025/03/06	牛/ロース/カツ膳
3	せいあるかぎり	生	ある	限り		ATOK-01181	14	2024/04/09	生/ある/限り
3	いじょうふらぐがたって	異常	フラグが	立って		ATOK-00824	21	2024/11/07	異常/フラグが/立って
3	かんさしてきじこう	監査	指摘	事項		ATOK-00709	23	2025/02/03	監査/指摘/事項
3	かみやままるごとこうせん	神山	まるごと	高専		ATOK-01830	3	2023/04/06	神山/まるごと/高専
3	だいさんぶかん	第	三部	完		ATOK-01988	1	2023/02/01	第/三部/完
3	じゅんせいひんをつかっているいじょう	純正品を	使っている	以上		ATOK-00825	21	2024/11/07	純正品を/使っている/以上
3	しんしたるもの	紳士	たる	もの		ATOK-01114	15	2024/05/09	紳士/たる/もの
3	けいざいがごきぶりにかいふく	経済が	五期ぶりに	回復		ATOK-00159	34	2026/02/02	経済が/五期ぶりに/回復
3	きゅうよめいさいじょう	給与	明細	上		ATOK-01955	1	2023/02/01	給与/明細/上
3	あみほしようちのけん	網干	用地の	件		ATOK-01943	1	2023/02/01	網干/用地の/件
3	かたでかぜきって	肩で	風	切って		ATOK-00662	24	2025/03/06	肩で/風/切って
3	じしんもちな	自信	持ち	な		ATOK-01784	4	2023/05/09	自信/持ち/な
3	じこくのはんらんへい	自国の	反乱	兵		ATOK-01971	1	2023/02/01	自国の/反乱/兵
3	おこなうはかたし	行う	は	難し		ATOK-00951	18	2024/08/06	行う/は/難し
3	ふくすうかいとうかのう	複数	回答	可能		ATOK-01673	6	2023/07/04	複数/回答/可能
3	ようけいかかんさつ	要	経過	観察		ATOK-01750	5	2023/06/06	要/経過/観察
3	ちょうこつぶなっとう	超	小粒	納豆		ATOK-00634	25	2025/04/08	超/小粒/納豆
3	ちょうかみたいおう	超	神	対応		ATOK-00877	20	2024/10/08	超/神/対応
3	てんようひんをりよう	転用	品を	利用		ATOK-00728	23	2025/02/03	転用/品を/利用
3	しゃこうこーてぃんぐぶ	遮光	コーティング	部		ATOK-00277	32	2025/11/06	遮光/コーティング/部
3	ぐんしたいこうやきゅう	郡市	対抗	野球		ATOK-01520	8	2023/09/05	郡市/対抗/野球
3	かんけいだいめいしせつ	関係	代名詞	節		ATOK-00005	37	2026/05/12	関係/代名詞/節
3	しずかのうみ	静か	の	海		ATOK-00672	24	2025/03/06	静か/の/海
3	あすかふじわらのきゅうと	飛鳥	藤原の	宮都		ATOK-00651	24	2025/03/06	飛鳥/藤原の/宮都
3	こうすとれすしゃ	高	ストレス	者		ATOK-00713	23	2025/02/03	高/ストレス/者
3	こうたんぱくしつしょく	高	タンパク質	食		ATOK-00563	26	2025/05/08	高/タンパク質/食
3	たかいかねだして	高い	金	出して		ATOK-01117	15	2024/05/09	高い/金/出して
3	さけのばたーやき	鮭の	バター	焼き		ATOK-00565	26	2025/05/08	鮭の/バター/焼き
3	はなにつんとくる	鼻に	つんと	くる		ATOK-00932	19	2024/09/05	鼻に/つんと/くる
3	２けんめいこう	２	件目	以降		ATOK-01941	1	2023/02/01	２/件目/以降
4	きょうもしかいものにいったら	今日	もし	買い物に	行ったら	ATOK-01895	2	2023/03/07	今日/もし/買い物に/行ったら
4	いじょう、よろしくおねがいいたします	以上、	よろしく	お願い	いたします	ATOK-00827	21	2024/11/07	以上、/よろしく/お願い/いたします
4	いじょうのぶざいをついかしてください	以上の	部材を	追加して	ください	ATOK-00826	21	2024/11/07	以上の/部材を/追加して/ください
4	ないぞうしないしようになっているてんが	内蔵しない	仕様に	なっている	点が	ATOK-00808	21	2024/11/07	内蔵しない/仕様に/なっている/点が
4	さいけんしょうたいしょういりょうきかん	再検証	対象	医療	機関	ATOK-01902	2	2023/03/07	再検証/対象/医療/機関
4	しょうちゅうぎむきょういくがっこう	小中	義務	教育	学校	ATOK-01719	5	2023/06/06	小中/義務/教育/学校
4	やまださんとくぼさん	山田	さんと	久保	さん	ATOK-02026	1	2023/02/01	山田/さんと/久保/さん
4	ひだりめがきんし、みぎめがらんし	左目が	近視、	右目が	乱視	ATOK-00090	36	2026/04/09	左目が/近視、/右目が/乱視/
4	おんしゃのしゃいんをおういんください	御社の	社印を	押印	ください	ATOK-01886	2	2023/03/07	御社の/社印を/押印/ください
4	てをかえしなをかえ	手を	替え	品を	替え	ATOK-01998	1	2023/02/01	手を/替え/品を/替え
4	てきにしろみかたにしろ	敵に	しろ	味方に	しろ	ATOK-01798	4	2023/05/09	敵に/しろ/味方に/しろ
4	ぎょうむのいこうがよういになる	業務の	移行が	容易に	なる	ATOK-00838	21	2024/11/07	業務の/移行が/容易に/なる
4	せんたく・くりーにんぐのしゃしん	洗濯	・	クリーニングの	写真	ATOK-01987	1	2023/02/01	洗濯/・/クリーニングの/写真
4	じゅんこたいもばいるばってりー	準	固体	モバイル	バッテリー	ATOK-00123	35	2026/03/05	準/固体/モバイル/バッテリー
4	よくもなくわるくもなく	良くも	なく	悪くも	なく	ATOK-00941	19	2024/09/05	良くも/なく/悪くも/なく
4	しゅうちゅうしているようすがめにうかぶようだ	集中している	様子が	目に	浮かぶようだ	ATOK-01975	1	2023/02/01	集中している/様子が/目に/浮かぶようだ
4	せいしじにゆうしているふのでんか	静止時に	有している	負の	電荷	ATOK-01982	1	2023/02/01	静止時に/有している/負の/電荷
4	９のばいすうはいくつできるか	９の	倍数は	いくつ	できるか	ATOK-01942	1	2023/02/01	９の/倍数は/いくつ/できるか
